,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
321,CA-2011-164973,04-11-2011,09-11-2011,Nathan Mautz,USA,New York City,New York,10024,East,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071
322,CA-2011-156601,19-09-2011,24-09-2011,Frank Atkinson,USA,Long Beach,California,90805,West,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
323,CA-2013-162138,24-04-2013,28-04-2013,Grace Kelly,USA,Hesperia,California,92345,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
324,CA-2013-162138,24-04-2013,28-04-2013,Grace Kelly,USA,Hesperia,California,92345,West,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0,34.9965
325,CA-2014-153339,04-11-2014,06-11-2014,Don Jones,USA,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
326,US-2013-141544,31-08-2013,02-09-2013,Patrick O'Brill,USA,Philadelphia,Pennsylvania,19143,East,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
327,US-2013-141544,31-08-2013,02-09-2013,Patrick O'Brill,USA,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389
328,US-2013-141544,31-08-2013,02-09-2013,Patrick O'Brill,USA,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016
329,US-2013-141544,31-08-2013,02-09-2013,Patrick O'Brill,USA,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
330,US-2013-141544,31-08-2013,02-09-2013,Patrick O'Brill,USA,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
331,US-2013-150147,26-04-2013,30-04-2013,John Lucas,USA,Philadelphia,Pennsylvania,19134,East,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7
332,US-2013-150147,26-04-2013,30-04-2013,John Lucas,USA,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816
333,US-2013-150147,26-04-2013,30-04-2013,John Lucas,USA,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
334,CA-2012-137946,01-09-2012,04-09-2012,Doug Bickford,USA,Los Angeles,California,90045,West,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038
335,CA-2012-137946,01-09-2012,04-09-2012,Doug Bickford,USA,Los Angeles,California,90045,West,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
336,CA-2012-137946,01-09-2012,04-09-2012,Doug Bickford,USA,Los Angeles,California,90045,West,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,0.2,4.49
337,CA-2011-129924,12-07-2011,17-07-2011,Alyssa Crouse,USA,San Francisco,California,94122,West,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
338,CA-2011-129924,12-07-2011,17-07-2011,Alyssa Crouse,USA,San Francisco,California,94122,West,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588
339,CA-2012-128167,22-06-2012,26-06-2012,Ken Lonsdale,USA,Layton,Utah,84041,West,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312
340,CA-2011-122336,13-04-2011,17-04-2011,Jonathan Doherty,USA,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,Newell 314,17.856,4,0.2,1.116
341,CA-2011-122336,13-04-2011,17-04-2011,Jonathan Doherty,USA,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
342,CA-2011-122336,13-04-2011,17-04-2011,Jonathan Doherty,USA,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724
343,CA-2011-122336,13-04-2011,17-04-2011,Jonathan Doherty,USA,Philadelphia,Pennsylvania,19140,East,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916
344,US-2012-120712,20-12-2012,24-12-2012,Chad Sievert,USA,Austin,Texas,78745,Central,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
345,CA-2014-169901,16-06-2014,20-06-2014,Clay Cheatham,USA,San Francisco,California,94122,West,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976
346,CA-2014-134306,09-07-2014,13-07-2014,Tamara Dahlen,USA,Lowell,Massachusetts,1852,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996
347,CA-2014-134306,09-07-2014,13-07-2014,Tamara Dahlen,USA,Lowell,Massachusetts,1852,East,Office Supplies,Paper,Staples,24.56,2,0,11.5432
348,CA-2014-134306,09-07-2014,13-07-2014,Tamara Dahlen,USA,Lowell,Massachusetts,1852,East,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472
349,CA-2013-129714,02-09-2013,04-09-2013,Adam Bellavance,USA,New York City,New York,10009,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086
350,CA-2013-129714,02-09-2013,04-09-2013,Adam Bellavance,USA,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432
351,CA-2013-129714,02-09-2013,04-09-2013,Adam Bellavance,USA,New York City,New York,10009,East,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668
352,CA-2013-129714,02-09-2013,04-09-2013,Adam Bellavance,USA,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1881,49.12,4,0,23.0864
353,CA-2013-129714,02-09-2013,04-09-2013,Adam Bellavance,USA,New York City,New York,10009,East,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296
354,CA-2013-138520,09-04-2013,14-04-2013,Jeremy Lonsdale,USA,New York City,New York,10035,East,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588
355,CA-2013-138520,09-04-2013,14-04-2013,Jeremy Lonsdale,USA,New York City,New York,10035,East,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,3.7996
356,CA-2013-138520,09-04-2013,14-04-2013,Jeremy Lonsdale,USA,New York City,New York,10035,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864
357,CA-2013-138520,09-04-2013,14-04-2013,Jeremy Lonsdale,USA,New York City,New York,10035,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824
358,CA-2013-130001,24-04-2013,29-04-2013,Heather Kirkland,USA,Charlotte,North Carolina,28205,South,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325
359,CA-2014-155698,09-03-2014,12-03-2014,Victoria Brennan,USA,Columbus,Georgia,31907,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,168.4384
360,CA-2014-155698,09-03-2014,12-03-2014,Victoria Brennan,USA,Columbus,Georgia,31907,South,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
361,CA-2014-144904,26-09-2014,02-10-2014,Katrina Willman,USA,New York City,New York,10009,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
362,CA-2014-144904,26-09-2014,02-10-2014,Katrina Willman,USA,New York City,New York,10009,East,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
363,CA-2014-144904,26-09-2014,02-10-2014,Katrina Willman,USA,New York City,New York,10009,East,Office Supplies,Art,Newell 333,5.56,2,0,1.4456
364,CA-2014-144904,26-09-2014,02-10-2014,Katrina Willman,USA,New York City,New York,10009,East,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328
365,CA-2011-123344,24-09-2011,29-09-2011,Julia Dunbar,USA,San Francisco,California,94109,West,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
366,CA-2013-155516,22-10-2013,22-10-2013,Michael Kennedy,USA,Manchester,Connecticut,6040,East,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44
367,CA-2013-155516,22-10-2013,22-10-2013,Michael Kennedy,USA,Manchester,Connecticut,6040,East,Office Supplies,Supplies,Staples,7.36,2,0,0.1472
368,CA-2013-155516,22-10-2013,22-10-2013,Michael Kennedy,USA,Manchester,Connecticut,6040,East,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0,29.3412
369,CA-2013-155516,22-10-2013,22-10-2013,Michael Kennedy,USA,Manchester,Connecticut,6040,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.4192
370,CA-2014-104745,30-05-2014,05-06-2014,Guy Thornton,USA,Harlingen,Texas,78550,Central,Office Supplies,Paper,Xerox 1930,25.92,5,0.2,9.396
371,CA-2014-104745,30-05-2014,05-06-2014,Guy Thornton,USA,Harlingen,Texas,78550,Central,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746
372,US-2011-119137,23-07-2011,27-07-2011,Arthur Gainer,USA,Tucson,Arizona,85705,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712
373,US-2011-119137,23-07-2011,27-07-2011,Arthur Gainer,USA,Tucson,Arizona,85705,West,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,179.1888
374,US-2011-119137,23-07-2011,27-07-2011,Arthur Gainer,USA,Tucson,Arizona,85705,West,Office Supplies,Art,Newell 324,9.24,1,0.2,0.924
375,US-2011-119137,23-07-2011,27-07-2011,Arthur Gainer,USA,Tucson,Arizona,85705,West,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
376,US-2013-134656,29-09-2013,02-10-2013,Muhammed MacIntyre,USA,Quincy,Illinois,62301,Central,Office Supplies,Paper,Xerox 1960,99.136,4,0.2,30.98
377,US-2014-134481,28-08-2014,02-09-2014,Allen Rosenblatt,USA,Franklin,Massachusetts,2038,East,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7,0.3,-297.6848
378,CA-2012-130792,28-04-2012,05-05-2012,Russell Applegate,USA,Houston,Texas,77095,Central,Office Supplies,Appliances,Holmes Odor Grabber,8.652,3,0.8,-20.3322
379,CA-2012-130792,28-04-2012,05-05-2012,Russell Applegate,USA,Houston,Texas,77095,Central,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6811
380,CA-2012-130792,28-04-2012,05-05-2012,Russell Applegate,USA,Houston,Texas,77095,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728
381,CA-2013-134775,29-10-2013,30-10-2013,Alejandro Savely,USA,San Francisco,California,94109,West,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0,25.48
382,CA-2013-134775,29-10-2013,30-10-2013,Alejandro Savely,USA,San Francisco,California,94109,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376
383,CA-2012-125395,26-06-2012,29-06-2012,Laura Armstrong,USA,Taylor,Michigan,48180,Central,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
384,US-2012-168935,27-11-2012,02-12-2012,Denny Ordway,USA,Pembroke Pines,Florida,33024,South,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,-157.0095
385,US-2012-168935,27-11-2012,02-12-2012,Denny Ordway,USA,Pembroke Pines,Florida,33024,South,Technology,Accessories,Logitech Media Keyboard K200,83.976,3,0.2,-1.0497
386,CA-2012-122756,03-12-2012,07-12-2012,Dean Katz,USA,Philadelphia,Pennsylvania,19140,East,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638
387,CA-2012-122756,03-12-2012,07-12-2012,Dean Katz,USA,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,1,0.2,0.777
388,CA-2011-115973,24-11-2011,26-11-2011,Nathan Gelder,USA,Cincinnati,Ohio,45231,East,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4264
389,CA-2014-101798,12-12-2014,16-12-2014,Mike Vittorini,USA,New York City,New York,10009,East,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.884
390,CA-2014-101798,12-12-2014,16-12-2014,Mike Vittorini,USA,New York City,New York,10009,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0,13.5932
391,US-2011-135972,21-09-2011,23-09-2011,Jack Garza,USA,Des Moines,Washington,98198,West,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182
392,US-2011-135972,21-09-2011,23-09-2011,Jack Garza,USA,Des Moines,Washington,98198,West,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0,701.9883
393,US-2011-134971,07-06-2011,10-06-2011,Bart Pistole,USA,Peoria,Illinois,61604,Central,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
394,CA-2014-102946,01-07-2014,06-07-2014,Victor Preis,USA,Las Vegas,Nevada,89115,West,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2,25.5798
395,CA-2014-165603,18-10-2014,20-10-2014,Saphhira Shifley,USA,Warwick,Rhode Island,2886,East,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0,9.4924
396,CA-2014-165603,18-10-2014,20-10-2014,Saphhira Shifley,USA,Warwick,Rhode Island,2886,East,Office Supplies,Paper,Xerox 1958,12.96,2,0,6.2208
397,CA-2012-122259,31-10-2012,04-11-2012,Harold Pawlan,USA,Jackson,Michigan,49201,Central,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036
398,CA-2013-108987,09-09-2013,11-09-2013,Anna Gayman,USA,Houston,Texas,77036,Central,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
399,CA-2013-108987,09-09-2013,11-09-2013,Anna Gayman,USA,Houston,Texas,77036,Central,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528
400,CA-2013-108987,09-09-2013,11-09-2013,Anna Gayman,USA,Houston,Texas,77036,Central,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784
401,CA-2013-108987,09-09-2013,11-09-2013,Anna Gayman,USA,Houston,Texas,77036,Central,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7198
402,CA-2011-113166,24-12-2011,26-12-2011,Luke Foster,USA,Miami,Florida,33180,South,Office Supplies,Paper,Xerox 1974,9.568,2,0.2,3.4684
403,CA-2011-155208,16-04-2011,20-04-2011,Stephanie Phelps,USA,Wilmington,North Carolina,28403,South,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768
404,CA-2014-117933,25-12-2014,30-12-2014,Roy Französisch,USA,New York City,New York,10024,East,Office Supplies,Appliances,Staples,35.91,3,0,9.6957
405,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895
406,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913
407,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0,13.3035
408,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527
409,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0,4.6464
410,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,0,13.608
411,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1908,55.98,1,0,27.4302
412,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548
413,CA-2014-117457,09-12-2014,13-12-2014,Keith Herrera,USA,San Francisco,California,94110,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548
414,CA-2014-142636,04-11-2014,08-11-2014,Kimberly Carter,USA,Seattle,Washington,98105,West,Office Supplies,Paper,Xerox 191,139.86,7,0,65.7342
415,CA-2014-142636,04-11-2014,08-11-2014,Kimberly Carter,USA,Seattle,Washington,98105,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744
416,CA-2014-122105,25-06-2014,29-06-2014,Caroline Jumper,USA,Huntington Beach,California,92646,West,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984
417,CA-2013-148796,15-04-2013,19-04-2013,Philip Brown,USA,Los Angeles,California,90004,West,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38
418,CA-2014-154816,07-11-2014,11-11-2014,Victoria Brennan,USA,Richmond,Kentucky,40475,South,Office Supplies,Paper,Xerox 1987,5.78,1,0,2.8322
419,CA-2014-110478,05-03-2014,10-03-2014,Sung Pak,USA,Los Angeles,California,90045,West,Office Supplies,Art,American Pencil,9.32,4,0,2.7028
420,CA-2014-110478,05-03-2014,10-03-2014,Sung Pak,USA,Los Angeles,California,90045,West,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,7.015
421,CA-2011-142048,22-06-2011,25-06-2011,Joel Eaton,USA,Louisville,Colorado,80027,West,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662
422,CA-2014-125388,20-10-2014,24-10-2014,Michael Paige,USA,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0,14.7056
423,CA-2014-125388,20-10-2014,24-10-2014,Michael Paige,USA,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,Crate-A-Files,32.7,3,0,8.502
424,CA-2014-155705,22-08-2014,24-08-2014,Natalie Fritzler,USA,Jackson,Mississippi,39212,South,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.264
425,CA-2014-149160,24-11-2014,27-11-2014,Janet Molinari,USA,Canton,Michigan,48187,Central,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076
426,CA-2014-149160,24-11-2014,27-11-2014,Janet Molinari,USA,Canton,Michigan,48187,Central,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0,138.2016
427,CA-2011-101476,12-09-2011,13-09-2011,Shirley Daniels,USA,New Rochelle,New York,10801,East,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.0957
428,CA-2014-152275,02-10-2014,09-10-2014,Ken Heidel,USA,San Antonio,Texas,78207,Central,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004
429,US-2013-123750,16-04-2013,22-04-2013,Ross Baird,USA,Gastonia,North Carolina,28052,South,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508
430,US-2013-123750,16-04-2013,22-04-2013,Ross Baird,USA,Gastonia,North Carolina,28052,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
431,US-2013-123750,16-04-2013,22-04-2013,Ross Baird,USA,Gastonia,North Carolina,28052,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425
432,US-2013-123750,16-04-2013,22-04-2013,Ross Baird,USA,Gastonia,North Carolina,28052,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748
433,CA-2013-127369,07-06-2013,08-06-2013,Dave Brooks,USA,Lowell,Massachusetts,1852,East,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.147
434,US-2011-150574,19-12-2011,25-12-2011,Mike Kennedy,USA,Jacksonville,Florida,32216,South,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892
435,US-2011-150574,19-12-2011,25-12-2011,Mike Kennedy,USA,Jacksonville,Florida,32216,South,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585
436,CA-2013-147375,13-06-2013,15-06-2013,Philisse Overcash,USA,Chicago,Illinois,60623,Central,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991
437,CA-2013-147375,13-06-2013,15-06-2013,Philisse Overcash,USA,Chicago,Illinois,60623,Central,Office Supplies,Paper,Xerox 1908,313.488,7,0.2,113.6394
438,CA-2014-130043,16-09-2014,20-09-2014,Brenda Bowman,USA,Houston,Texas,77070,Central,Office Supplies,Paper,Xerox 1897,31.872,8,0.2,11.5536
439,CA-2014-157252,21-01-2014,24-01-2014,Cynthia Voltz,USA,New York City,New York,10024,East,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094
440,CA-2013-115756,06-09-2013,08-09-2013,Pete Kriz,USA,Detroit,Michigan,48227,Central,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0,3.666
441,CA-2013-115756,06-09-2013,08-09-2013,Pete Kriz,USA,Detroit,Michigan,48227,Central,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0,23.3928
442,CA-2013-115756,06-09-2013,08-09-2013,Pete Kriz,USA,Detroit,Michigan,48227,Central,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755
443,CA-2013-115756,06-09-2013,08-09-2013,Pete Kriz,USA,Detroit,Michigan,48227,Central,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256
444,CA-2013-115756,06-09-2013,08-09-2013,Pete Kriz,USA,Detroit,Michigan,48227,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0,29.1528
445,CA-2013-115756,06-09-2013,08-09-2013,Pete Kriz,USA,Detroit,Michigan,48227,Central,Office Supplies,Labels,Avery 520,22.05,7,0,10.584
446,CA-2014-154214,21-03-2014,26-03-2014,Troy Blackwell,USA,Columbus,Indiana,47201,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0,1.3677
447,CA-2013-166674,02-04-2013,04-04-2013,Raymond Buch,USA,Auburn,New York,13021,East,Office Supplies,Art,Newell 345,59.52,3,0,15.4752
448,CA-2013-166674,02-04-2013,04-04-2013,Raymond Buch,USA,Auburn,New York,13021,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
449,CA-2013-166674,02-04-2013,04-04-2013,Raymond Buch,USA,Auburn,New York,13021,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0,71.2476
450,CA-2013-166674,02-04-2013,04-04-2013,Raymond Buch,USA,Auburn,New York,13021,East,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0,7.9248
451,CA-2013-166674,02-04-2013,04-04-2013,Raymond Buch,USA,Auburn,New York,13021,East,Office Supplies,Art,Newell 342,9.84,3,0,2.8536
452,CA-2013-166674,02-04-2013,04-04-2013,Raymond Buch,USA,Auburn,New York,13021,East,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0,9.1312
453,CA-2014-147277,21-10-2014,25-10-2014,Ed Braxton,USA,Akron,Ohio,44312,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304
454,CA-2014-147277,21-10-2014,25-10-2014,Ed Braxton,USA,Akron,Ohio,44312,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408
455,CA-2013-100153,14-12-2013,18-12-2013,Ken Heidel,USA,Norman,Oklahoma,73071,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132
456,US-2011-110674,13-02-2011,19-02-2011,Sanjit Chand,USA,Concord,California,94521,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294
457,US-2013-157945,27-09-2013,02-10-2013,Natalie Fritzler,USA,Decatur,Illinois,62521,Central,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146
458,US-2013-157945,27-09-2013,02-10-2013,Natalie Fritzler,USA,Decatur,Illinois,62521,Central,Office Supplies,Envelopes,Staples,8.928,2,0.2,3.348
459,CA-2012-109638,15-12-2012,22-12-2012,Joseph Holt,USA,Seattle,Washington,98115,West,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,0,36.372
460,CA-2012-109638,15-12-2012,22-12-2012,Joseph Holt,USA,Seattle,Washington,98115,West,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0,377.9622
461,CA-2012-109638,15-12-2012,22-12-2012,Joseph Holt,USA,Seattle,Washington,98115,West,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006
462,CA-2013-109869,23-04-2013,30-04-2013,Tanja Norvell,USA,Phoenix,Arizona,85023,West,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068
463,CA-2013-109869,23-04-2013,30-04-2013,Tanja Norvell,USA,Phoenix,Arizona,85023,West,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832
464,CA-2013-109869,23-04-2013,30-04-2013,Tanja Norvell,USA,Phoenix,Arizona,85023,West,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,0.7,-20.889
